match_id,teams,gender,time,numeric_time,half,action,number,team,goalkeeper,opponent_goalkeeper,assist_number,goal_number,shot_number,goal,shot_speed,in_goal_position,shot_position,post,saved,vertical_goal_position,horizontal_goal_position,causes_7m_number,receives_7m_number,turnover,technical_foul,steal,suspension,is_home,number_suspended,no_goalkeeper,number_court_players,possession,number_of_possession,start_of_possession,end_of_possession,score,lead,possession_length
15,JPN - EGY,M,41:17,2477,2,Team timeout,"",EGY,96,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,EGY,86,41:10,41:33,19 - 24,-5,23
15,JPN - EGY,M,41:33,2493,2,OMAR Y Shot right 6m saved middle right,5,EGY,96,12,,,5,0,,middle right,right 6m,,1,middle,right,,,,,,,FALSE,0,0,6,EGY,86,41:10,41:33,19 - 24,-5,23
15,JPN - EGY,M,41:58,2518,2,TOKUDA S Goal centre 6m bottom right,19,JPN,12,96,,19,,1,,bottom right,centre 6m,,,bottom,right,,,,,,,TRUE,0,0,6,JPN,87,41:33,41:58,20 - 24,-4,25
15,JPN - EGY,M,42:29,2549,2,SHEBIB M Goal centre 6m bottom centre (90 MOHAMED A),89,EGY,96,12,90,89,,1,,bottom centre,centre 6m,,,bottom,centre,,,,,,,FALSE,0,0,6,EGY,88,41:58,42:29,20 - 25,-5,31
15,JPN - EGY,M,43:11,2591,2,SUGIOKA N Goal left wing top right (15 BAIG A),10,JPN,12,96,15,10,,1,,top right,left wing,,,top,right,,,,,,,TRUE,0,0,6,JPN,89,42:29,43:11,21 - 25,-4,42
15,JPN - EGY,M,43:43,2623,2,MOTOKI H 2-minutes suspension,25,JPN,12,96,,,,0,,,,,,,,,,,,,25,TRUE,0,0,6,JPN,89,42:29,43:11,21 - 26,-5,42
15,JPN - EGY,M,43:43,2623,2,ELWAKIL O Goal left wing bottom left (15 MOHAMED A),31,EGY,96,12,15,31,,1,,bottom left,left wing,,,bottom,left,,,,,,,FALSE,0,0,6,EGY,90,43:11,43:43,21 - 26,-5,32
15,JPN - EGY,M,43:52,2632,2,WATANABE Jfor 12 IWASHITA Y Empty goal,20,JPN,Empty goal,96,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,EGY,90,43:11,43:43,21 - 26,-5,32
15,JPN - EGY,M,44:29,2669,2,IWASHITA Yfor 20 WATANABE J Goalkeeper back,12,JPN,12,96,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,EGY,90,43:11,43:43,21 - 26,-5,32
15,JPN - EGY,M,44:34,2674,2,BAIG A Shot left 9m saved bottom left,15,JPN,12,96,,,15,0,,bottom left,left 9m,,1,bottom,left,,,,,,,TRUE,-1,0,5,JPN,91,43:43,44:34,21 - 26,-5,51
15,JPN - EGY,M,44:41,2681,2,OMAR Y Goal right 6m bottom left,5,EGY,96,12,,5,,1,,bottom left,right 6m,,,bottom,left,,,,,,,FALSE,0,0,6,EGY,92,44:34,44:41,21 - 27,-6,7
15,JPN - EGY,M,44:48,2688,2,WATANABE Jfor 12 IWASHITA Y Empty goal,20,JPN,Empty goal,96,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,EGY,92,44:34,44:41,21 - 27,-6,7
15,JPN - EGY,M,45:19,2719,2,TOKUDA S Turnover,19,JPN,Empty goal,96,,,,0,,,,,,,,,,19,,,,TRUE,-1,1,6,JPN,93,44:41,45:19,21 - 27,-6,38
15,JPN - EGY,M,45:25,2725,2,OMAR Y Goal empty goal middle centre,5,EGY,96,Empty goal,,5,,1,,middle centre,empty goal,,,middle,centre,,,,,,,FALSE,0,0,6,EGY,94,45:19,45:25,21 - 28,-7,6
15,JPN - EGY,M,45:48,2748,2,IWASHITA Yfor 25 MOTOKI H Goalkeeper back,12,JPN,12,96,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,EGY,94,45:19,45:25,21 - 28,-7,6
15,JPN - EGY,M,46:02,2762,2,SAKAI Mfor 12 IWASHITA Y Goalkeeper Substitution,22,JPN,12,96,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,EGY,94,45:19,45:25,21 - 28,-7,6
15,JPN - EGY,M,46:10,2770,2,BAIG A Shot centre 9m saved middle right,15,JPN,12,96,,,15,0,,middle right,centre 9m,,1,middle,right,,,,,,,TRUE,0,0,6,JPN,95,45:25,46:10,21 - 28,-7,45
15,JPN - EGY,M,46:48,2808,2,SHEBIB M Technical Fault,89,EGY,96,12,,,,0,,,,,,,,,,,89,,,FALSE,0,0,6,EGY,96,46:10,46:48,21 - 28,-7,38
15,JPN - EGY,M,47:01,2821,2,Team timeout,"",JPN,12,96,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,JPN,97,46:48,47:09,21 - 28,-7,21
15,JPN - EGY,M,47:09,2829,2,YOSHINO T Goal left 9m bottom right,31,JPN,12,96,,31,,1,,bottom right,left 9m,,,bottom,right,,,,,,,TRUE,0,0,6,JPN,97,46:48,47:09,22 - 28,-6,21
15,JPN - EGY,M,48:04,2884,2,KASAHARA K Block,13,JPN,12,96,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,EGY,98,47:09,48:04,22 - 28,-6,55
15,JPN - EGY,M,48:04,2884,2,MOHAMED A Shot centre 9m blocked,90,EGY,96,12,,,90,0,,blocked,centre 9m,,,,,,,,,,,FALSE,0,0,6,EGY,98,47:09,48:04,22 - 28,-6,55
15,JPN - EGY,M,48:14,2894,2,YOSHINO T Shot centre 9m saved bottom right,31,JPN,12,96,,,31,0,,bottom right,centre 9m,,1,bottom,right,,,,,,,TRUE,0,0,6,JPN,99,48:04,48:38,22 - 28,-6,34
15,JPN - EGY,M,48:38,2918,2,MIZUMACHI K Technical Fault,38,JPN,12,96,,,,0,,,,,,,,,,,38,,,TRUE,0,0,6,JPN,99,48:04,48:38,22 - 28,-6,34
15,JPN - EGY,M,49:15,2955,2,MOHAMED A Shot centre 9m post,15,EGY,96,12,,,15,0,,post,centre 9m,1,,,,,,,,,,FALSE,0,0,6,EGY,100,48:38,49:20,22 - 28,-6,42
15,JPN - EGY,M,49:20,2960,2,NAWAR W Goal centre 6m middle right,25,EGY,96,12,,25,,1,,middle right,centre 6m,,,middle,right,,,,,,,FALSE,0,0,6,EGY,100,48:38,49:20,22 - 29,-7,42
15,JPN - EGY,M,49:49,2989,2,TOKUDA S Shot left 9m saved bottom left,19,JPN,12,96,,,19,0,,bottom left,left 9m,,1,bottom,left,,,,,,,TRUE,0,0,6,JPN,101,49:20,49:49,22 - 29,-7,29
15,JPN - EGY,M,50:18,3018,2,OMAR Y Shot right wing saved middle right,5,EGY,96,12,,,5,0,,middle right,right wing,,1,middle,right,,,,,,,FALSE,0,0,6,EGY,102,49:49,50:59,22 - 29,-7,70
15,JPN - EGY,M,50:59,3059,2,KADDAH H Shot right 9m saved middle centre,42,EGY,96,12,,,42,0,,middle centre,right 9m,,1,middle,centre,,,,,,,FALSE,0,0,6,EGY,102,49:49,50:59,22 - 29,-7,70
15,JPN - EGY,M,51:13,3073,2,NARITA K Goal left 6m bottom left (31 YOSHINO T),18,JPN,12,96,31,18,,1,,bottom left,left 6m,,,bottom,left,,,,,,,TRUE,0,0,6,JPN,103,50:59,51:13,23 - 29,-6,14
15,JPN - EGY,M,52:05,3125,2,KASAHARA K 2-minutes suspension,13,JPN,12,96,,,,0,,,,,,,,,,,,,13,TRUE,0,0,6,JPN,103,50:59,51:13,23 - 29,-6,14
15,JPN - EGY,M,52:16,3136,2,KADDAH H Shot right 9m saved bottom centre,42,EGY,96,12,,,42,0,,bottom centre,right 9m,,1,bottom,centre,,,,,,,FALSE,0,0,6,EGY,104,51:13,52:16,23 - 29,-6,63
15,JPN - EGY,M,52:27,3147,2,MIZUMACHI Kfor 22 SAKAI M Empty goal,38,JPN,Empty goal,96,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,EGY,104,51:13,52:16,23 - 29,-6,63
15,JPN - EGY,M,53:10,3190,2,YOSHIDA S Technical Fault,43,JPN,Empty goal,96,,,,0,,,,,,,,,,,43,,,TRUE,-1,1,6,JPN,105,52:16,53:10,23 - 29,-6,54
15,JPN - EGY,M,53:14,3194,2,SAKAI Mfor 19 TOKUDA S Goalkeeper back,22,JPN,22,96,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,JPN,105,52:16,53:10,23 - 29,-6,54
15,JPN - EGY,M,53:16,3196,2,ELAHMAR A Goal fast break bottom centre (39 ELDERAA Y),66,EGY,96,22,39,66,,1,,bottom centre,fast break,,,bottom,centre,,,,,,,FALSE,0,0,6,EGY,106,53:10,53:16,23 - 30,-7,6
15,JPN - EGY,M,53:26,3206,2,TOKUDA Sfor 22 SAKAI M Empty goal,19,JPN,Empty goal,96,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,EGY,106,53:10,53:16,23 - 30,-7,6
15,JPN - EGY,M,53:47,3227,2,MOTOKI H 7m received,25,JPN,Empty goal,96,,,,0,,,,,,,,,25,,,,,TRUE,-1,1,6,JPN,107,53:16,54:01,23 - 30,-7,45
15,JPN - EGY,M,53:47,3227,2,SAKAI Mfor 19 TOKUDA S Goalkeeper back,22,JPN,22,96,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,JPN,107,53:16,54:01,23 - 30,-7,45
15,JPN - EGY,M,53:47,3227,2,ELMASRY I 7m caused,24,EGY,96,Empty goal,,,,0,,,,,,,,24,,,,,,FALSE,0,0,6,JPN,107,53:16,54:01,23 - 30,-7,45
15,JPN - EGY,M,54:01,3241,2,AGARIE Y Goal Penalty shot bottom centre (25 MOTOKI H),33,JPN,22,96,25,33,,1,,bottom centre,Penalty,,,bottom,centre,,,,,,,TRUE,-1,0,5,JPN,107,53:16,54:01,24 - 30,-6,45
15,JPN - EGY,M,55:04,3304,2,OMAR Y Goal right wing bottom left (39 ELDERAA Y),5,EGY,96,22,39,5,,1,,bottom left,right wing,,,bottom,left,,,,,,,FALSE,0,0,6,EGY,108,54:01,55:04,24 - 31,-7,63
15,JPN - EGY,M,55:15,3315,2,TOKUDA S Goal centre 6m middle left,19,JPN,22,96,,19,,1,,middle left,centre 6m,,,middle,left,,,,,,,TRUE,0,0,6,JPN,109,55:04,55:15,25 - 31,-6,11
15,JPN - EGY,M,55:47,3347,2,KADDAH H Turnover,42,EGY,96,22,,,,0,,,,,,,,,,42,,,,FALSE,0,0,6,EGY,110,55:15,55:47,25 - 31,-6,32
15,JPN - EGY,M,55:54,3354,2,TOKUDA S Goal fast break middle left,19,JPN,22,96,,19,,1,,middle left,fast break,,,middle,left,,,,,,,TRUE,0,0,6,JPN,111,55:47,55:54,26 - 31,-5,7
15,JPN - EGY,M,56:32,3392,2,YOSHIDA S 2-minutes suspension,43,JPN,22,96,,,,0,,,,,,,,,,,,,43,TRUE,0,0,6,JPN,111,55:47,55:54,26 - 31,-5,7
15,JPN - EGY,M,56:51,3411,2,ELAHMAR A Goal right wing bottom centre (5 OMAR Y),66,EGY,96,22,5,66,,1,,bottom centre,right wing,,,bottom,centre,,,,,,,FALSE,0,0,6,EGY,112,55:54,56:51,26 - 32,-6,57
15,JPN - EGY,M,56:59,3419,2,MIZUMACHI Kfor 22 SAKAI M Empty goal,38,JPN,Empty goal,96,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,EGY,112,55:54,56:51,26 - 32,-6,57
15,JPN - EGY,M,57:23,3443,2,Team timeout,"",JPN,Empty goal,96,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,JPN,113,56:51,57:31,26 - 32,-6,40
15,JPN - EGY,M,57:31,3451,2,MOTOKI H Shot right wing saved middle left,25,JPN,Empty goal,96,,,25,0,,middle left,right wing,,1,middle,left,,,,,,,TRUE,-1,1,6,JPN,113,56:51,57:31,26 - 32,-6,40
15,JPN - EGY,M,57:31,3451,2,SAKAI Mfor 38 MIZUMACHI K Goalkeeper back,22,JPN,22,96,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,JPN,113,56:51,57:31,26 - 32,-6,40
15,JPN - EGY,M,57:56,3476,2,OMAR Y Goal right 6m middle centre,5,EGY,96,22,,5,,1,,middle centre,right 6m,,,middle,centre,,,,,,,FALSE,0,0,6,EGY,114,57:31,57:56,26 - 33,-7,25
15,JPN - EGY,M,58:04,3484,2,MIZUMACHI Kfor 22 SAKAI M Empty goal,38,JPN,Empty goal,96,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,EGY,114,57:31,57:56,26 - 33,-7,25
15,JPN - EGY,M,58:20,3500,2,TOKUDA S Goal right 6m bottom left,19,JPN,Empty goal,96,,19,,1,,bottom left,right 6m,,,bottom,left,,,,,,,TRUE,-1,1,6,JPN,115,57:56,58:20,27 - 33,-6,24
15,JPN - EGY,M,58:24,3504,2,SAKAI Mfor 38 MIZUMACHI K Goalkeeper back,22,JPN,22,96,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,JPN,115,57:56,58:20,27 - 33,-6,24
15,JPN - EGY,M,58:58,3538,2,MOTOKI H Steal,25,JPN,22,96,,,,0,,,,,,,,,,,,25,,TRUE,0,0,6,EGY,116,58:20,58:58,27 - 33,-6,38
15,JPN - EGY,M,58:58,3538,2,ELDERAA Y Turnover,39,EGY,96,22,,,,0,,,,,,,,,,39,,,,FALSE,0,0,6,EGY,116,58:20,58:58,27 - 33,-6,38
15,JPN - EGY,M,59:07,3547,2,TOKUDA S Goal fast break middle left,19,JPN,22,96,,19,,1,,middle left,fast break,,,middle,left,,,,,,,TRUE,0,0,6,JPN,117,58:58,59:07,28 - 33,-5,9
15,JPN - EGY,M,59:34,3574,2,OMAR Y Turnover,5,EGY,96,22,,,,0,,,,,,,,,,5,,,,FALSE,0,0,6,EGY,118,59:07,59:34,28 - 33,-5,27
15,JPN - EGY,M,59:40,3580,2,MIZUMACHI K Turnover,38,JPN,22,96,,,,0,,,,,,,,,,38,,,,TRUE,0,0,6,JPN,119,59:34,59:40,28 - 33,-5,6
15,JPN - EGY,M,59:40,3580,2,OMAR Y Steal,5,EGY,96,22,,,,0,,,,,,,,,,,,5,,FALSE,0,0,6,JPN,119,59:34,59:40,28 - 33,-5,6
15,JPN - EGY,M,59:49,3589,2,ELDERAA S Shot fast break saved middle left,45,EGY,96,22,,,45,0,,middle left,fast break,,1,middle,left,,,,,,,FALSE,0,0,6,EGY,120,59:40,60:00,28 - 33,-5,20
15,JPN - EGY,M,60:00,3600,2,ELAHMAR A Shot right 6m saved middle centre,66,EGY,96,22,,,66,0,,middle centre,right 6m,,1,middle,centre,,,,,,,FALSE,0,0,6,EGY,120,59:40,60:00,28 - 33,-5,20
15,JPN - EGY,M,60:00,3600,2,YOSHINO T Goal left wing middle left,31,JPN,22,96,,31,,1,,middle left,left wing,,,middle,left,,,,,,,TRUE,0,0,6,JPN,121,60:00,60:00,29 - 33,-4,0
16,NOR - ARG,M,0:00,0,1,SAEVERAAS K Goalkeeper,12,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,,,ARG,1,,,0 - 0,0,
16,NOR - ARG,M,0:00,0,1,MACIEL L Goalkeeper,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,,,ARG,1,,,0 - 0,0,
16,NOR - ARG,M,0:38,38,1,MOSCARIELLO LD Technical Fault,11,ARG,40,12,,,,0,,,,,,,,,,,11,,,FALSE,0,0,6,ARG,1,0:00,0:38,0 - 0,0,38
16,NOR - ARG,M,1:25,85,1,ABELVIK ROED M Goal breakthrough middle left,77,NOR,12,40,,77,,1,,middle left,breakthrough,,,middle,left,,,,,,,TRUE,0,0,6,NOR,2,0:38,1:25,1 - 0,1,47
16,NOR - ARG,M,2:00,120,1,SAGOSEN S Warning (yellow card),5,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,2,0:38,1:25,1 - 0,1,47
16,NOR - ARG,M,2:33,153,1,MARTINEZ R Goal right wing bottom left (6 SIMONET DE),20,ARG,40,12,6,20,,1,,bottom left,right wing,,,bottom,left,,,,,,,FALSE,0,0,6,ARG,3,1:25,2:33,1 - 1,0,68
16,NOR - ARG,M,3:13,193,1,SAGOSEN S Shot left 9m post,5,NOR,12,40,,,5,0,,post,left 9m,1,,,,,,,,,,TRUE,0,0,6,NOR,4,2:33,3:13,1 - 1,0,40
16,NOR - ARG,M,3:22,202,1,MARTINEZ CAMI P Shot right 6m saved middle right,10,ARG,40,12,,,10,0,,middle right,right 6m,,1,middle,right,,,,,,,FALSE,0,0,6,ARG,5,3:13,3:22,1 - 1,0,9
16,NOR - ARG,M,3:33,213,1,O'SULLIVAN C Turnover,24,NOR,12,40,,,,0,,,,,,,,,,24,,,,TRUE,0,0,6,NOR,6,3:22,3:33,1 - 1,0,11
16,NOR - ARG,M,3:56,236,1,CAROU GMfor 40 MACIEL L Empty goal,15,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,NOR,6,3:22,3:33,1 - 1,0,11
16,NOR - ARG,M,4:06,246,1,SIMONET DE Turnover,6,ARG,Empty goal,12,,,,0,,,,,,,,,,6,,,,FALSE,0,1,7,ARG,7,3:33,4:06,1 - 1,0,33
16,NOR - ARG,M,4:06,246,1,MACIEL Lfor 8 SIMONET PA Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ARG,7,3:33,4:06,1 - 1,0,33
16,NOR - ARG,M,4:13,253,1,CAROU GM Warning (yellow card),15,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ARG,7,3:33,4:06,1 - 1,0,33
16,NOR - ARG,M,4:58,298,1,ABELVIK ROED M Shot centre 9m saved bottom left,77,NOR,12,40,,,77,0,,bottom left,centre 9m,,1,bottom,left,,,,,,,TRUE,0,0,6,NOR,8,4:06,5:07,1 - 1,0,61
16,NOR - ARG,M,5:07,307,1,JOENDAL M Goal left wing bottom right,17,NOR,12,40,,17,,1,,bottom right,left wing,,,bottom,right,,,,,,,TRUE,0,0,6,NOR,8,4:06,5:07,2 - 1,1,61
16,NOR - ARG,M,5:35,335,1,SIMONET PA Turnover,8,ARG,40,12,,,,0,,,,,,,,,,8,,,,FALSE,0,0,6,ARG,9,5:07,5:35,2 - 1,1,28
16,NOR - ARG,M,5:45,345,1,SIMONET DE 2-minutes suspension,6,ARG,40,12,,,,0,,,,,,,,,,,,,6,FALSE,0,0,6,ARG,9,5:07,5:35,2 - 1,1,28
16,NOR - ARG,M,5:57,357,1,SAGOSEN S Goal left 9m bottom right,5,NOR,12,40,,5,,1,,bottom right,left 9m,,,bottom,right,,,,,,,TRUE,0,0,6,NOR,10,5:35,5:57,3 - 1,2,22
16,NOR - ARG,M,6:09,369,1,SIMONET SAfor 40 MACIEL L Empty goal,4,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,NOR,10,5:35,5:57,3 - 1,2,22
16,NOR - ARG,M,6:35,395,1,O'SULLIVAN C 2-minutes suspension,24,NOR,12,Empty goal,,,,0,,,,,,,,,,,,,24,TRUE,0,0,6,NOR,10,5:35,5:57,3 - 1,2,22
16,NOR - ARG,M,6:52,412,1,SIMONET SA Turnover,4,ARG,Empty goal,12,,,,0,,,,,,,,,,4,,,,FALSE,-1,1,6,ARG,11,5:57,6:52,3 - 1,2,55
16,NOR - ARG,M,6:54,414,1,SAGOSEN S Goal empty goal middle centre,5,NOR,12,Empty goal,,5,,1,,middle centre,empty goal,,,middle,centre,,,,,,,TRUE,-1,0,5,NOR,12,6:52,6:54,4 - 1,3,2
16,NOR - ARG,M,6:56,416,1,MACIEL Lfor 4 SIMONET SA Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,-1,0,5,NOR,12,6:52,6:54,4 - 1,3,2
16,NOR - ARG,M,7:09,429,1,SIMONET SAfor 40 MACIEL L Empty goal,4,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,NOR,12,6:52,6:54,4 - 1,3,2
16,NOR - ARG,M,7:43,463,1,SIMONET PA Shot left 6m missed,8,ARG,Empty goal,12,,,8,0,,missed,left 6m,,,,,,,,,,,FALSE,-1,1,6,ARG,13,6:54,7:43,4 - 1,3,49
16,NOR - ARG,M,7:50,470,1,SAEVERAAS K Goal empty goal bottom centre,12,NOR,12,Empty goal,,12,,1,,bottom centre,empty goal,,,bottom,centre,,,,,,,TRUE,-1,0,5,NOR,14,7:43,7:50,5 - 1,4,7
16,NOR - ARG,M,7:52,472,1,MACIEL Lfor 7 PIZARRO I Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,NOR,14,7:43,7:50,5 - 1,4,7
16,NOR - ARG,M,7:58,478,1,Team timeout,"",ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ARG,15,7:50,8:18,5 - 1,4,28
16,NOR - ARG,M,8:18,498,1,VAINSTEIN P Technical Fault,5,ARG,40,12,,,,0,,,,,,,,,,,5,,,FALSE,0,0,6,ARG,15,7:50,8:18,5 - 1,4,28
16,NOR - ARG,M,8:19,499,1,CADENAS MONTANES M Warning (yellow card) bench punishment,B,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ARG,15,7:50,8:18,5 - 1,4,28
16,NOR - ARG,M,8:32,512,1,FREDRIKSEN Mfor 12 SAEVERAAS K Empty goal,10,NOR,Empty goal,40,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,ARG,15,7:50,8:18,5 - 1,4,28
16,NOR - ARG,M,8:41,521,1,SAEVERAAS Kfor 24 O'SULLIVAN C Goalkeeper back,12,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,ARG,15,7:50,8:18,5 - 1,4,28
16,NOR - ARG,M,9:03,543,1,Turnover,6,NOR,12,40,,,,0,,,,,,,,,,6,,,,TRUE,0,0,6,NOR,16,8:18,9:03,5 - 1,4,45
16,NOR - ARG,M,9:46,586,1,SIMONET DE Shot right 6m saved bottom centre,6,ARG,40,12,,,6,0,,bottom centre,right 6m,,1,bottom,centre,,,,,,,FALSE,0,0,6,ARG,17,9:03,9:46,5 - 1,4,43
16,NOR - ARG,M,9:54,594,1,JOENDAL M Shot fast break saved middle right,17,NOR,12,40,,,17,0,,middle right,fast break,,1,middle,right,,,,,,,TRUE,0,0,6,NOR,18,9:46,9:54,5 - 1,4,8
16,NOR - ARG,M,9:54,594,1,BERGE C Warning (yellow card) bench punishment,B,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,18,9:46,9:54,5 - 1,4,8
16,NOR - ARG,M,9:57,597,1,CAROU GMfor 40 MACIEL L Empty goal,15,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,NOR,18,9:46,9:54,5 - 1,4,8
16,NOR - ARG,M,10:36,636,1,SIMONET DE Shot right 9m missed,6,ARG,Empty goal,12,,,6,0,,missed,right 9m,,,,,,,,,,,FALSE,0,1,7,ARG,19,9:54,10:36,5 - 1,4,42
16,NOR - ARG,M,10:37,637,1,MACIEL Lfor 10 MARTINEZ CAMI P Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ARG,19,9:54,10:36,5 - 1,4,42
16,NOR - ARG,M,11:15,675,1,ABELVIK ROED M Goal right 9m top left,77,NOR,12,40,,77,,1,,top left,right 9m,,,top,left,,,,,,,TRUE,0,0,6,NOR,20,10:36,11:15,6 - 1,5,39
16,NOR - ARG,M,12:06,726,1,CAROU GMfor 40 MACIEL L Empty goal,15,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,NOR,20,10:36,11:15,6 - 1,5,39
16,NOR - ARG,M,12:19,739,1,MACIEL Lfor 4 SIMONET SA Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,NOR,20,10:36,11:15,6 - 1,5,39
16,NOR - ARG,M,12:21,741,1,JOENDAL M 7m caused,17,NOR,12,40,,,,0,,,,,,,,17,,,,,,TRUE,0,0,6,ARG,21,11:15,13:10,6 - 1,5,115
16,NOR - ARG,M,12:21,741,1,VAINSTEIN P 7m received,5,ARG,40,12,,,,0,,,,,,,,,5,,,,,FALSE,0,0,6,ARG,21,11:15,13:10,6 - 1,5,115
16,NOR - ARG,M,12:35,755,1,SIMONET SA Penalty shot saved middle right,4,ARG,40,12,,,4,0,,middle right,Penalty,,1,middle,right,,,,,,,FALSE,0,0,6,ARG,21,11:15,13:10,6 - 1,5,115
16,NOR - ARG,M,12:55,775,1,MARTINEZ CAMI Pfor 40 MACIEL L Empty goal,10,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,ARG,21,11:15,13:10,6 - 1,5,115
16,NOR - ARG,M,13:10,790,1,PIZARRO I Goal left wing bottom right (10 MARTINEZ CAMI P),7,ARG,Empty goal,12,10,7,,1,,bottom right,left wing,,,bottom,right,,,,,,,FALSE,0,1,7,ARG,21,11:15,13:10,6 - 2,4,115
16,NOR - ARG,M,13:12,792,1,MACIEL Lfor 4 SIMONET SA Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ARG,21,11:15,13:10,6 - 2,4,115
16,NOR - ARG,M,13:26,806,1,SAGOSEN S Goal centre 6m bottom left,5,NOR,12,40,,5,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,TRUE,0,0,6,NOR,22,13:10,13:26,7 - 2,5,16
16,NOR - ARG,M,13:32,812,1,SIMONET SAfor 40 MACIEL L Empty goal,4,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,NOR,22,13:10,13:26,7 - 2,5,16
16,NOR - ARG,M,13:52,832,1,MOSCARIELLO LD Technical Fault,11,ARG,Empty goal,12,,,,0,,,,,,,,,,,11,,,FALSE,0,1,7,ARG,23,13:26,13:52,7 - 2,5,26
16,NOR - ARG,M,13:52,832,1,MACIEL Lfor 4 SIMONET SA Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ARG,23,13:26,13:52,7 - 2,5,26
16,NOR - ARG,M,14:01,841,1,JOENDAL M Technical Fault,17,NOR,12,40,,,,0,,,,,,,,,,,17,,,TRUE,0,0,6,NOR,24,13:52,14:01,7 - 2,5,9
16,NOR - ARG,M,14:11,851,1,SIMONET SAfor 40 MACIEL L Empty goal,4,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,NOR,24,13:52,14:01,7 - 2,5,9
16,NOR - ARG,M,14:29,869,1,SAGOSEN S 7m caused,5,NOR,12,40,,,,0,,,,,,,,5,,,,,,TRUE,0,0,6,ARG,25,14:01,14:43,7 - 2,5,42
16,NOR - ARG,M,14:29,869,1,MACIEL Lfor 4 SIMONET SA Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ARG,25,14:01,14:43,7 - 2,5,42
16,NOR - ARG,M,14:29,869,1,VAINSTEIN P 7m received,5,ARG,40,12,,,,0,,,,,,,,,5,,,,,FALSE,0,0,6,ARG,25,14:01,14:43,7 - 2,5,42
16,NOR - ARG,M,14:43,883,1,SIMONET DE Goal Penalty shot bottom right (5 VAINSTEIN P),6,ARG,40,12,5,6,,1,,bottom right,Penalty,,,bottom,right,,,,,,,FALSE,0,0,6,ARG,25,14:01,14:43,7 - 3,4,42
16,NOR - ARG,M,15:36,936,1,GULLIKSEN K Goal right wing bottom right (77 ABELVIK ROED M),44,NOR,12,40,77,44,,1,,bottom right,right wing,,,bottom,right,,,,,,,TRUE,0,0,6,NOR,26,14:43,15:36,8 - 3,5,53
16,NOR - ARG,M,15:47,947,1,SIMONET SAfor 40 MACIEL L Empty goal,4,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,NOR,26,14:43,15:36,8 - 3,5,53
